date,month,day,BH,province,discovery source,customerseverity,devicetype_en,service name_en,No_of_incidents
7/28/2019,Jul,Sunday,NBH,Manitoba,User Created,2,Switch,MISN,2
7/28/2019,Jul,Sunday,NBH,Ontario,User Created,4,Router,MISN,1
7/28/2019,Jul,Sunday,NBH,State/Province not required,User Created,2,Others,MISN,1
7/29/2019,Jul,Monday,BH,Newfoundland and Labrador,User Created,3,Router,MISN,1
7/29/2019,Jul,Monday,BH,Ontario,User Created,3,Router,MISN,1
7/29/2019,Jul,Monday,BH,Ontario,User Created,4,Router,MISN,1
7/29/2019,Jul,Monday,BH,Quebec,User Created,2,Router,MISN,1
7/29/2019,Jul,Monday,BH,Saskatchewan,User Created,2,Router,MISN,1
7/29/2019,Jul,Monday,BH,Saskatchewan,User Created,3,Router,MISN,1
7/29/2019,Jul,Monday,NBH,Manitoba,User Created,1,Others,IPVPN,1
7/29/2019,Jul,Monday,NBH,Manitoba,User Created,3,Router,MISN,1
7/29/2019,Jul,Monday,NBH,Ontario,User Created,4,Others,IPVPN,1
7/29/2019,Jul,Monday,NBH,Quebec,User Created,4,Router,MISN,1
7/30/2019,Jul,Tuesday,BH,British Columbia,User Created,3,Router,MISN,1
7/30/2019,Jul,Tuesday,BH,Nova Scotia,User Created,4,Router,MISN,1
7/30/2019,Jul,Tuesday,BH,Ontario,User Created,1,Others,MISN,1
7/30/2019,Jul,Tuesday,BH,Ontario,User Created,1,Router,MISN,1
7/30/2019,Jul,Tuesday,BH,Ontario,User Created,4,Others,MISN,8
7/30/2019,Jul,Tuesday,BH,Quebec,User Created,1,Others,MISN,1
7/30/2019,Jul,Tuesday,BH,Quebec,User Created,3,Other 2,MISN,1
7/30/2019,Jul,Tuesday,BH,Quebec,User Created,3,Others,IPVPN,2
7/30/2019,Jul,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
7/30/2019,Jul,Tuesday,BH,Quebec,User Created,4,Others,IPVPN,1
7/30/2019,Jul,Tuesday,NBH,Nova Scotia,User Created,2,Others,MISN,1
7/30/2019,Jul,Tuesday,NBH,Ontario,User Created,4,Others,MISN,3
7/30/2019,Jul,Tuesday,NBH,Quebec,User Created,1,Others,IPVPN,1
7/31/2019,Jul,Wednesday,BH,Alberta,User Created,3,Router,MISN,1
7/31/2019,Jul,Wednesday,BH,British Columbia,User Created,3,Others,IPVPN,1
7/31/2019,Jul,Wednesday,BH,Ontario,User Created,1,Others,IPVPN,2
7/31/2019,Jul,Wednesday,BH,Ontario,User Created,2,Others,IPVPN,2
7/31/2019,Jul,Wednesday,BH,Ontario,User Created,3,Router,MISN,1
7/31/2019,Jul,Wednesday,BH,Ontario,User Created,4,Others,MISN,4
7/31/2019,Jul,Wednesday,BH,Ontario,User Created,4,Router,MISN,1
7/31/2019,Jul,Wednesday,BH,OtherCanada,User Created,3,Others,IPVPN,1
7/31/2019,Jul,Wednesday,BH,Quebec,User Created,4,Router,MISN,1
7/31/2019,Jul,Wednesday,BH,State/Province not required,User Created,3,Router,MISN,1
7/31/2019,Jul,Wednesday,NBH,Alberta,User Created,3,Others,IPVPN,1
7/31/2019,Jul,Wednesday,NBH,British Columbia,User Created,4,Others,IPVPN,1
7/31/2019,Jul,Wednesday,NBH,New Brunswick,User Created,3,Router,MISN,1
7/31/2019,Jul,Wednesday,NBH,New Brunswick,User Created,4,Others,MISN,1
7/31/2019,Jul,Wednesday,NBH,Ontario,User Created,4,Others,MISN,7
7/31/2019,Jul,Wednesday,NBH,OtherCanada,User Created,5,Others,IPVPN,1
7/31/2019,Jul,Wednesday,NBH,Saskatchewan,User Created,2,Others,IPVPN,1
8/1/2019,Aug,Thursday,BH,Manitoba,User Created,4,Switch,MISN,1
8/1/2019,Aug,Thursday,BH,Nova Scotia,User Created,4,Router,MISN,1
8/1/2019,Aug,Thursday,BH,Ontario,User Created,1,Router,MISN,1
8/1/2019,Aug,Thursday,BH,Ontario,User Created,3,Router,MISN,2
8/1/2019,Aug,Thursday,BH,Ontario,User Created,4,Others,MISN,2
8/1/2019,Aug,Thursday,BH,OtherUSA,User Created,4,Router,MISN,1
8/1/2019,Aug,Thursday,BH,Quebec,User Created,3,Others,MISN,1
8/1/2019,Aug,Thursday,BH,Quebec,User Created,4,Other 2,MISN,1
8/1/2019,Aug,Thursday,BH,Saskatchewan,User Created,3,Router,MISN,1
8/1/2019,Aug,Thursday,NBH,Ontario,User Created,4,Others,MISN,6
8/2/2019,Aug,Friday,BH,Alberta,User Created,3,Router,MISN,1
8/2/2019,Aug,Friday,BH,Nova Scotia,User Created,4,Router,MISN,2
8/2/2019,Aug,Friday,BH,Ontario,User Created,4,Others,MISN,2
8/2/2019,Aug,Friday,BH,OtherUSA,User Created,5,Others,IPVPN,1
8/2/2019,Aug,Friday,NBH,Alberta,User Created,1,Others,IPVPN,1
8/2/2019,Aug,Friday,NBH,Alberta,User Created,4,Others,MISN,1
8/2/2019,Aug,Friday,NBH,Newfoundland and Labrador,User Created,1,Others,IPVPN,1
8/2/2019,Aug,Friday,NBH,Ontario,User Created,4,Others,MISN,4
8/2/2019,Aug,Friday,NBH,Quebec,User Created,1,Others,IPVPN,1
8/2/2019,Aug,Friday,NBH,Saskatchewan,User Created,1,Router,MISN,1
8/3/2019,Aug,Saturday,BH,Manitoba,User Created,3,Others,IPVPN,1
8/4/2019,Aug,Sunday,BH,Quebec,User Created,3,Router,MISN,1
8/4/2019,Aug,Sunday,NBH,Saskatchewan,User Created,4,Router,MISN,1
8/5/2019,Aug,Monday,BH,Manitoba,User Created,3,Router,MISN,1
8/5/2019,Aug,Monday,BH,Manitoba,User Created,4,Switch,MISN,1
8/5/2019,Aug,Monday,BH,Ontario,User Created,1,Others,IPVPN,1
8/5/2019,Aug,Monday,BH,Ontario,User Created,4,Others,IPVPN,1
8/5/2019,Aug,Monday,BH,Ontario,User Created,4,Router,MISN,1
8/5/2019,Aug,Monday,NBH,OtherCanada,User Created,1,Others,IPVPN,1
8/6/2019,Aug,Tuesday,BH,Alberta,User Created,5,Others,MISN,1
8/6/2019,Aug,Tuesday,BH,Alberta,User Created,5,Router,MISN,1
8/6/2019,Aug,Tuesday,BH,British Columbia,User Created,2,Others,IPVPN,1
8/6/2019,Aug,Tuesday,BH,Manitoba,User Created,1,Switch,MISN,1
8/6/2019,Aug,Tuesday,BH,Ontario,User Created,1,Others,MISN,1
8/6/2019,Aug,Tuesday,BH,Ontario,User Created,4,Others,MISN,3
8/6/2019,Aug,Tuesday,BH,Ontario,User Created,4,Router,MISN,1
8/6/2019,Aug,Tuesday,BH,Quebec,User Created,3,Router,MISN,1
8/6/2019,Aug,Tuesday,BH,Quebec,User Created,4,Router,MISN,1
8/6/2019,Aug,Tuesday,NBH,Alberta,User Created,5,Router,MISN,1
8/6/2019,Aug,Tuesday,NBH,Saskatchewan,User Created,3,Router,MISN,1
8/7/2019,Aug,Wednesday,BH,Alberta,User Created,3,Router,MISN,1
8/7/2019,Aug,Wednesday,BH,British Columbia,User Created,4,Router,MISN,1
8/7/2019,Aug,Wednesday,BH,Ontario,User Created,1,Others,MISN,1
8/7/2019,Aug,Wednesday,BH,Ontario,User Created,3,Router,MISN,3
8/7/2019,Aug,Wednesday,BH,Ontario,User Created,3,Switch,MISN,1
8/7/2019,Aug,Wednesday,BH,Ontario,User Created,4,Others,MISN,14
8/7/2019,Aug,Wednesday,BH,Quebec,User Created,3,Other 2,MISN,1
8/7/2019,Aug,Wednesday,BH,Quebec,User Created,3,Others,MISN,1
8/7/2019,Aug,Wednesday,BH,Quebec,User Created,3,Router,MISN,1
8/7/2019,Aug,Wednesday,BH,Saskatchewan,User Created,3,Router,MISN,1
8/7/2019,Aug,Wednesday,NBH,Alberta,User Created,2,Router,MISN,1
8/7/2019,Aug,Wednesday,NBH,Manitoba,User Created,4,Router,MISN,1
8/7/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Others,MISN,5
8/7/2019,Aug,Wednesday,NBH,State/Province not required,User Created,1,Others,IPVPN,1
8/8/2019,Aug,Thursday,BH,Alberta,User Created,3,Router,MISN,2
8/8/2019,Aug,Thursday,BH,Ontario,User Created,3,Others,IPVPN,1
8/8/2019,Aug,Thursday,BH,Ontario,User Created,3,Switch,MISN,1
8/8/2019,Aug,Thursday,BH,Ontario,User Created,4,Others,IPVPN,1
8/8/2019,Aug,Thursday,BH,Ontario,User Created,4,Others,MISN,3
8/8/2019,Aug,Thursday,BH,Ontario,User Created,5,Others,IPVPN,1
8/8/2019,Aug,Thursday,BH,Quebec,User Created,2,Other 2,MISN,1
8/8/2019,Aug,Thursday,BH,Saskatchewan,User Created,3,Router,MISN,1
8/8/2019,Aug,Thursday,NBH,British Columbia,User Created,3,Others,IPVPN,1
8/8/2019,Aug,Thursday,NBH,Manitoba,User Created,1,Others,IPVPN,1
8/8/2019,Aug,Thursday,NBH,Manitoba,User Created,2,Others,IPVPN,1
8/8/2019,Aug,Thursday,NBH,Ontario,User Created,4,Router,MISN,1
8/8/2019,Aug,Thursday,NBH,OtherUSA,User Created,2,Others,IPVPN,1
8/9/2019,Aug,Friday,BH,Alberta,User Created,3,Others,IPVPN,2
8/9/2019,Aug,Friday,BH,Alberta,User Created,4,Router,MISN,1
8/9/2019,Aug,Friday,BH,British Columbia,User Created,3,Others,IPVPN,5
8/9/2019,Aug,Friday,BH,Manitoba,User Created,1,Switch,MISN,1
8/9/2019,Aug,Friday,BH,Ontario,User Created,3,Others,MISN,1
8/9/2019,Aug,Friday,BH,Ontario,User Created,3,Router,MISN,1
8/9/2019,Aug,Friday,BH,Ontario,User Created,4,Switch,MISN,1
8/9/2019,Aug,Friday,BH,Quebec,User Created,1,Other 2,MISN,1
8/9/2019,Aug,Friday,BH,Quebec,User Created,3,Others,IPVPN,1
8/9/2019,Aug,Friday,BH,Quebec,User Created,3,Others,MISN,1
8/9/2019,Aug,Friday,BH,Saskatchewan,User Created,4,Router,MISN,1
8/9/2019,Aug,Friday,NBH,Manitoba,User Created,4,Switch,MISN,1
8/9/2019,Aug,Friday,NBH,Quebec,User Created,1,Other 2,MISN,1
8/9/2019,Aug,Friday,NBH,Quebec,User Created,1,Others,IPVPN,1
8/9/2019,Aug,Friday,NBH,Quebec,User Created,4,Others,MISN,1
8/10/2019,Aug,Saturday,BH,Manitoba,User Created,3,Router,MISN,1
8/10/2019,Aug,Saturday,BH,Manitoba,User Created,3,Switch,MISN,1
8/10/2019,Aug,Saturday,NBH,Alberta,User Created,1,Others,IPVPN,1
8/10/2019,Aug,Saturday,NBH,Manitoba,User Created,3,Router,MISN,1
8/10/2019,Aug,Saturday,NBH,Ontario,User Created,1,Others,IPVPN,1
8/10/2019,Aug,Saturday,NBH,Ontario,User Created,1,Others,MISN,2
8/10/2019,Aug,Saturday,NBH,Ontario,User Created,3,Others,MISN,7
8/10/2019,Aug,Saturday,NBH,Ontario,User Created,3,Router,MISN,1
8/10/2019,Aug,Saturday,NBH,Ontario,User Created,4,Others,MISN,3
8/10/2019,Aug,Saturday,NBH,OtherCanada,User Created,3,Router,MISN,1
8/11/2019,Aug,Sunday,NBH,British Columbia,User Created,4,Others,IPVPN,1
8/11/2019,Aug,Sunday,NBH,Ontario,User Created,1,Others,IPVPN,1
8/11/2019,Aug,Sunday,NBH,Ontario,User Created,4,Router,MISN,1
8/12/2019,Aug,Monday,BH,British Columbia,User Created,2,Others,MISN,1
8/12/2019,Aug,Monday,BH,Manitoba,User Created,4,Switch,MISN,1
8/12/2019,Aug,Monday,BH,Ontario,User Created,1,Others,MISN,1
8/12/2019,Aug,Monday,BH,Ontario,User Created,3,Others,IPVPN,1
8/12/2019,Aug,Monday,BH,Ontario,User Created,4,Router,MISN,1
8/12/2019,Aug,Monday,BH,OtherCanada,User Created,3,Others,IPVPN,1
8/12/2019,Aug,Monday,BH,OtherCanada,User Created,3,Router,MISN,2
8/12/2019,Aug,Monday,BH,Quebec,User Created,1,Other 2,MISN,1
8/12/2019,Aug,Monday,BH,Quebec,User Created,1,Router,MISN,1
8/12/2019,Aug,Monday,BH,Quebec,User Created,3,Others,IPVPN,1
8/12/2019,Aug,Monday,BH,Quebec,User Created,4,Other 2,MISN,1
8/12/2019,Aug,Monday,BH,Saskatchewan,User Created,3,Router,MISN,3
8/12/2019,Aug,Monday,NBH,Alberta,User Created,3,Others,IPVPN,1
8/12/2019,Aug,Monday,NBH,British Columbia,User Created,1,Others,IPVPN,1
8/12/2019,Aug,Monday,NBH,Ontario,User Created,1,Others,IPVPN,1
8/12/2019,Aug,Monday,NBH,Ontario,User Created,3,Others,IPVPN,1
8/13/2019,Aug,Tuesday,BH,Alberta,User Created,3,Router,MISN,1
8/13/2019,Aug,Tuesday,BH,Ontario,User Created,1,Others,MISN,1
8/13/2019,Aug,Tuesday,BH,Ontario,User Created,3,Router,MISN,2
8/13/2019,Aug,Tuesday,BH,Ontario,User Created,3,Switch,MISN,1
8/13/2019,Aug,Tuesday,BH,Ontario,User Created,4,Others,MISN,2
8/13/2019,Aug,Tuesday,BH,Ontario,User Created,4,Router,MISN,1
8/13/2019,Aug,Tuesday,BH,OtherUSA,User Created,3,Others,IPVPN,1
8/13/2019,Aug,Tuesday,BH,Quebec,User Created,1,Other 2,MISN,1
8/13/2019,Aug,Tuesday,BH,Quebec,User Created,1,Others,IPVPN,1
8/13/2019,Aug,Tuesday,BH,Quebec,User Created,2,Other 2,MISN,1
8/13/2019,Aug,Tuesday,BH,Quebec,User Created,3,Other 2,MISN,1
8/13/2019,Aug,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
8/13/2019,Aug,Tuesday,NBH,Manitoba,User Created,1,Switch,MISN,1
8/13/2019,Aug,Tuesday,NBH,Ontario,User Created,3,Others,IPVPN,1
8/13/2019,Aug,Tuesday,NBH,Ontario,User Created,4,Router,MISN,1
8/13/2019,Aug,Tuesday,NBH,OtherCanada,User Created,1,Others,IPVPN,1
8/13/2019,Aug,Tuesday,NBH,Quebec,User Created,1,Other 2,MISN,1
8/13/2019,Aug,Tuesday,NBH,Quebec,User Created,1,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,Alberta,User Created,4,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,British Columbia,User Created,1,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,British Columbia,User Created,1,Others,MISN,1
8/14/2019,Aug,Wednesday,BH,British Columbia,User Created,3,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,Manitoba,User Created,3,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,1,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,1,Switch,MISN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,2,Others,MISN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,3,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,4,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,4,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,Ontario,User Created,5,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,OtherUSA,User Created,2,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,OtherUSA,User Created,2,Others,MISN,1
8/14/2019,Aug,Wednesday,BH,OtherUSA,User Created,4,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,Quebec,User Created,3,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,Quebec,User Created,3,Others,MISN,2
8/14/2019,Aug,Wednesday,BH,Quebec,User Created,4,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,Saskatchewan,User Created,4,Router,MISN,1
8/14/2019,Aug,Wednesday,BH,State/Province not required,User Created,1,Others,IPVPN,1
8/14/2019,Aug,Wednesday,BH,State/Province not required,User Created,2,Router,MISN,1
8/14/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Other 2,MISN,1
8/14/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Router,MISN,1
8/14/2019,Aug,Wednesday,NBH,Quebec,User Created,3,Other 2,MISN,1
8/15/2019,Aug,Thursday,BH,Alberta,User Created,1,Others,IPVPN,1
8/15/2019,Aug,Thursday,BH,Manitoba,User Created,1,Switch,MISN,1
8/15/2019,Aug,Thursday,BH,New Brunswick,User Created,4,Other 2,MISN,2
8/15/2019,Aug,Thursday,BH,Nova Scotia,User Created,3,Router,MISN,1
8/15/2019,Aug,Thursday,BH,Ontario,User Created,3,Others,IPVPN,1
8/15/2019,Aug,Thursday,BH,Ontario,User Created,3,Others,MISN,1
8/15/2019,Aug,Thursday,BH,Ontario,User Created,4,Others,MISN,8
8/15/2019,Aug,Thursday,BH,Quebec,User Created,1,Others,IPVPN,1
8/15/2019,Aug,Thursday,BH,Quebec,User Created,3,Others,MISN,2
8/15/2019,Aug,Thursday,BH,Quebec,User Created,4,Other 2,MISN,14
8/15/2019,Aug,Thursday,BH,Quebec,User Created,4,Others,MISN,1
8/15/2019,Aug,Thursday,BH,State/Province not required,User Created,2,Others,IPVPN,1
8/15/2019,Aug,Thursday,NBH,Manitoba,User Created,4,Router,MISN,1
8/15/2019,Aug,Thursday,NBH,Ontario,User Created,4,Others,IPVPN,1
8/15/2019,Aug,Thursday,NBH,Ontario,User Created,4,Others,MISN,2
8/15/2019,Aug,Thursday,NBH,Ontario,User Created,4,Router,MISN,1
8/15/2019,Aug,Thursday,NBH,OtherUSA,User Created,1,Other 2,MISN,1
8/16/2019,Aug,Friday,BH,Manitoba,User Created,3,Others,IPVPN,1
8/16/2019,Aug,Friday,BH,Ontario,User Created,2,Router,MISN,1
8/16/2019,Aug,Friday,BH,Ontario,User Created,3,Router,MISN,2
8/16/2019,Aug,Friday,BH,Ontario,User Created,4,Others,MISN,12
8/16/2019,Aug,Friday,BH,OtherUSA,User Created,1,Others,IPVPN,1
8/16/2019,Aug,Friday,BH,State/Province not required,User Created,2,Router,MISN,2
8/16/2019,Aug,Friday,NBH,British Columbia,User Created,4,Switch,MISN,1
8/16/2019,Aug,Friday,NBH,Ontario,User Created,4,Others,MISN,2
8/16/2019,Aug,Friday,NBH,OtherCanada,User Created,3,Others,IPVPN,1
8/17/2019,Aug,Saturday,BH,British Columbia,User Created,1,Others,IPVPN,1
8/17/2019,Aug,Saturday,BH,Ontario,User Created,4,Others,MISN,10
8/17/2019,Aug,Saturday,BH,Quebec,User Created,1,Others,MISN,1
8/17/2019,Aug,Saturday,NBH,Ontario,User Created,1,Others,IPVPN,1
8/17/2019,Aug,Saturday,NBH,Ontario,User Created,4,Others,MISN,6
8/17/2019,Aug,Saturday,NBH,Quebec,User Created,1,Other 2,MISN,1
8/17/2019,Aug,Saturday,NBH,Quebec,User Created,1,Others,IPVPN,1
8/17/2019,Aug,Saturday,NBH,Quebec,User Created,3,Others,IPVPN,1
8/18/2019,Aug,Sunday,BH,Ontario,User Created,3,Router,MISN,1
8/18/2019,Aug,Sunday,BH,Ontario,User Created,4,Others,MISN,17
8/18/2019,Aug,Sunday,BH,Quebec,User Created,1,Others,IPVPN,1
8/18/2019,Aug,Sunday,NBH,Manitoba,User Created,3,Others,IPVPN,1
8/18/2019,Aug,Sunday,NBH,Ontario,User Created,4,Others,MISN,9
8/19/2019,Aug,Monday,BH,Ontario,User Created,3,Router,MISN,1
8/19/2019,Aug,Monday,BH,Ontario,User Created,4,Others,MISN,12
8/19/2019,Aug,Monday,BH,Quebec,User Created,1,Other 2,MISN,1
8/19/2019,Aug,Monday,BH,Quebec,User Created,2,Router,MISN,1
8/19/2019,Aug,Monday,BH,Quebec,User Created,3,Router,MISN,1
8/19/2019,Aug,Monday,BH,State/Province not required,User Created,3,Others,IPVPN,1
8/19/2019,Aug,Monday,NBH,Alberta,User Created,4,Switch,MISN,1
8/19/2019,Aug,Monday,NBH,New Brunswick,User Created,5,Switch,MISN,1
8/19/2019,Aug,Monday,NBH,Ontario,User Created,4,Others,MISN,5
8/19/2019,Aug,Monday,NBH,Quebec,User Created,3,Other 2,MISN,1
8/20/2019,Aug,Tuesday,BH,Alberta,User Created,3,Others,IPVPN,1
8/20/2019,Aug,Tuesday,BH,British Columbia,User Created,1,Others,MISN,1
8/20/2019,Aug,Tuesday,BH,British Columbia,User Created,3,Others,IPVPN,1
8/20/2019,Aug,Tuesday,BH,British Columbia,User Created,3,Router,MISN,2
8/20/2019,Aug,Tuesday,BH,Manitoba,User Created,3,Others,MISN,1
8/20/2019,Aug,Tuesday,BH,Manitoba,User Created,3,Router,MISN,2
8/20/2019,Aug,Tuesday,BH,Ontario,User Created,1,Others,IPVPN,1
8/20/2019,Aug,Tuesday,BH,Ontario,User Created,4,Others,IPVPN,1
8/20/2019,Aug,Tuesday,BH,Ontario,User Created,4,Others,MISN,15
8/20/2019,Aug,Tuesday,BH,Ontario,User Created,4,Router,MISN,1
8/20/2019,Aug,Tuesday,BH,Quebec,User Created,1,Other 2,MISN,1
8/20/2019,Aug,Tuesday,BH,Quebec,User Created,1,Router,MISN,1
8/20/2019,Aug,Tuesday,BH,Quebec,User Created,3,Others,MISN,1
8/20/2019,Aug,Tuesday,BH,Saskatchewan,User Created,3,Router,MISN,2
8/20/2019,Aug,Tuesday,BH,State/Province not required,User Created,3,Router,MISN,1
8/20/2019,Aug,Tuesday,NBH,Alberta,User Created,3,Others,MISN,1
8/20/2019,Aug,Tuesday,NBH,British Columbia,User Created,3,Others,IPVPN,1
8/20/2019,Aug,Tuesday,NBH,Ontario,User Created,4,Others,MISN,14
8/20/2019,Aug,Tuesday,NBH,OtherUSA,User Created,1,Others,IPVPN,1
8/20/2019,Aug,Tuesday,NBH,Quebec,User Created,3,Router,MISN,1
8/21/2019,Aug,Wednesday,BH,Nova Scotia,User Created,4,Others,IPVPN,1
8/21/2019,Aug,Wednesday,BH,Ontario,User Created,4,Others,IPVPN,1
8/21/2019,Aug,Wednesday,BH,Ontario,User Created,4,Others,MISN,3
8/21/2019,Aug,Wednesday,BH,Quebec,User Created,3,Others,MISN,3
8/21/2019,Aug,Wednesday,BH,Quebec,User Created,3,Switch,MISN,1
8/21/2019,Aug,Wednesday,BH,Saskatchewan,User Created,3,Router,MISN,1
8/21/2019,Aug,Wednesday,NBH,Nova Scotia,User Created,2,Others,IPVPN,1
8/21/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Others,MISN,14
8/21/2019,Aug,Wednesday,NBH,Saskatchewan,User Created,4,Others,IPVPN,1
8/22/2019,Aug,Thursday,BH,Nova Scotia,User Created,4,Router,MISN,1
8/22/2019,Aug,Thursday,BH,Ontario,User Created,3,Others,IPVPN,1
8/22/2019,Aug,Thursday,BH,Ontario,User Created,4,Others,MISN,8
8/22/2019,Aug,Thursday,BH,Saskatchewan,User Created,3,Others,MISN,1
8/22/2019,Aug,Thursday,NBH,Ontario,User Created,3,Router,MISN,1
8/22/2019,Aug,Thursday,NBH,Ontario,User Created,4,Others,MISN,4
8/22/2019,Aug,Thursday,NBH,OtherUSA,User Created,1,Others,IPVPN,1
8/22/2019,Aug,Thursday,NBH,Saskatchewan,User Created,3,Others,IPVPN,1
8/23/2019,Aug,Friday,BH,Ontario,User Created,3,Router,MISN,1
8/23/2019,Aug,Friday,BH,Ontario,User Created,4,Other 2,MISN,3
8/23/2019,Aug,Friday,BH,Ontario,User Created,4,Others,MISN,3
8/23/2019,Aug,Friday,BH,Quebec,User Created,1,Other 2,MISN,1
8/23/2019,Aug,Friday,BH,Quebec,User Created,3,Router,MISN,1
8/23/2019,Aug,Friday,BH,Quebec,User Created,4,Other 2,MISN,9
8/23/2019,Aug,Friday,BH,Quebec,User Created,4,Others,MISN,1
8/23/2019,Aug,Friday,BH,Quebec,User Created,4,Switch,MISN,1
8/23/2019,Aug,Friday,BH,State/Province not required,User Created,3,Router,MISN,1
8/23/2019,Aug,Friday,NBH,Alberta,User Created,2,Router,MISN,1
8/23/2019,Aug,Friday,NBH,Ontario,User Created,4,Others,MISN,9
8/23/2019,Aug,Friday,NBH,OtherUSA,User Created,3,Router,MISN,1
8/24/2019,Aug,Saturday,BH,Alberta,User Created,3,Router,MISN,1
8/24/2019,Aug,Saturday,BH,Quebec,User Created,2,Router,MISN,1
8/25/2019,Aug,Sunday,BH,Alberta,User Created,4,Router,MISN,1
8/25/2019,Aug,Sunday,BH,British Columbia,User Created,4,Router,MISN,1
8/25/2019,Aug,Sunday,BH,Manitoba,User Created,4,Router,MISN,1
8/25/2019,Aug,Sunday,BH,New Brunswick,User Created,3,Router,MISN,1
8/25/2019,Aug,Sunday,BH,Ontario,User Created,4,Others,IPVPN,1
8/25/2019,Aug,Sunday,NBH,Ontario,User Created,4,Others,IPVPN,1
8/25/2019,Aug,Sunday,NBH,OtherUSA,User Created,1,Others,IPVPN,1
8/25/2019,Aug,Sunday,NBH,Quebec,User Created,4,Router,MISN,1
8/26/2019,Aug,Monday,BH,Alberta,User Created,3,Router,MISN,1
8/26/2019,Aug,Monday,BH,Manitoba,User Created,3,Router,MISN,1
8/26/2019,Aug,Monday,BH,Ontario,User Created,3,Switch,MISN,1
8/26/2019,Aug,Monday,BH,Ontario,User Created,4,Router,MISN,1
8/26/2019,Aug,Monday,BH,Ontario,User Created,4,Switch,MISN,1
8/26/2019,Aug,Monday,NBH,Manitoba,User Created,2,Others,IPVPN,1
8/26/2019,Aug,Monday,NBH,Manitoba,User Created,3,Others,IPVPN,1
8/26/2019,Aug,Monday,NBH,OtherCanada,User Created,3,Others,IPVPN,1
8/26/2019,Aug,Monday,NBH,Quebec,User Created,1,Others,IPVPN,1
8/26/2019,Aug,Monday,NBH,Quebec,User Created,3,Other 2,MISN,1
8/26/2019,Aug,Monday,NBH,State/Province not required,User Created,3,Others,IPVPN,1
8/27/2019,Aug,Tuesday,BH,Ontario,User Created,1,Router,MISN,1
8/27/2019,Aug,Tuesday,BH,Saskatchewan,User Created,3,Others,IPVPN,2
8/27/2019,Aug,Tuesday,BH,Saskatchewan,User Created,3,Router,MISN,1
8/27/2019,Aug,Tuesday,BH,State/Province not required,User Created,2,Others,IPVPN,1
8/27/2019,Aug,Tuesday,NBH,British Columbia,User Created,3,Others,IPVPN,1
8/27/2019,Aug,Tuesday,NBH,Ontario,User Created,4,Router,MISN,1
8/27/2019,Aug,Tuesday,NBH,Ontario,User Created,4,Switch,MISN,1
8/28/2019,Aug,Wednesday,BH,Manitoba,User Created,3,Switch,MISN,1
8/28/2019,Aug,Wednesday,BH,New Brunswick,User Created,4,Switch,MISN,1
8/28/2019,Aug,Wednesday,BH,Ontario,User Created,3,Others,IPVPN,1
8/28/2019,Aug,Wednesday,BH,Ontario,User Created,3,Switch,MISN,1
8/28/2019,Aug,Wednesday,BH,Ontario,User Created,4,Others,IPVPN,1
8/28/2019,Aug,Wednesday,BH,Quebec,User Created,3,Router,MISN,1
8/28/2019,Aug,Wednesday,BH,Quebec,User Created,4,Router,MISN,1
8/28/2019,Aug,Wednesday,NBH,Alberta,User Created,3,Others,IPVPN,1
8/28/2019,Aug,Wednesday,NBH,Alberta,User Created,4,Others,MISN,1
8/28/2019,Aug,Wednesday,NBH,British Columbia,User Created,4,Router,MISN,1
8/28/2019,Aug,Wednesday,NBH,Manitoba,User Created,4,Router,MISN,1
8/28/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Others,IPVPN,1
8/28/2019,Aug,Wednesday,NBH,Ontario,User Created,4,Router,MISN,5
8/28/2019,Aug,Wednesday,NBH,Quebec,User Created,3,Others,IPVPN,1
8/28/2019,Aug,Wednesday,NBH,State/Province not required,User Created,1,Others,IPVPN,1
8/29/2019,Aug,Thursday,BH,British Columbia,User Created,3,Router,MISN,1
8/29/2019,Aug,Thursday,BH,Ontario,User Created,1,Other 2,MISN,1
8/29/2019,Aug,Thursday,BH,Ontario,User Created,3,Others,IPVPN,2
